event_id,event_type,source_organization,document_title,url,event_date,country,region,facility,sif_potential,sif_label_type,energy_mechanism,energy_status,barrier_state,iogp_supported_rules,dataset_tier,ml_eligibility,duplicate_group_id,provenance_status
EVT-BSEE-0059,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 460 - Overhaul Ball Crashes to Deck Resulting in High Potential Near-Miss Fatality,https://www.bsee.gov/safety-alerts/bsee-safety-alert-460-overhaul-ball-crashes-to-deck-resulting-in-high-potential-near,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Line of fire; Safe mechanical lifting; Work authorization,GOLD,ML_ELIGIBLE,GRP-00059,VERIFIED
EVT-BSEE-0060,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 459 - Khamsin Drillship Fatality (update),https://www.bsee.gov/safety-alerts/bsee-safety-alert-459-khamsin-drillship-fatality-update,,United States,US Gulf of Mexico / OCS,Drillship,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,Work authorization,GOLD,ML_ELIGIBLE,GRP-00060,VERIFIED
EVT-BSEE-0061,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 458 - Investigation of Subsea Leak Identifies the Use of Materials Susceptible to Hydrogen Embrittlement (update),https://www.bsee.gov/safety-alerts/bsee-safety-alert-458-investigation-of-subsea-leak-identifies-the-use-of-materials,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00061,VERIFIED
EVT-BSEE-0062,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 457 -Broken Breaker Bar Injury with Medical Evaluation Guidance,https://www.bsee.gov/safety-alerts/bsee-safety-alert-457-broken-breaker-bar-injury-with-medical-evaluation-guidance,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00062,VERIFIED
EVT-BSEE-0063,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 456 - Extreme Caution Advised During Swing Rope Transfers,https://www.bsee.gov/safety-alerts/bsee-safety-alert-456-extreme-caution-advised-during-swing-rope-transfers,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,Work authorization,GOLD,ML_ELIGIBLE,GRP-00063,VERIFIED
EVT-BSEE-0064,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 455 - Person Injured when Safety Mechanisms Failed,https://www.bsee.gov/safety-alerts/bsee-safety-alert-455-person-injured-when-safety-mechanisms-failed,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00064,VERIFIED
EVT-BSEE-0065,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 454 - Auxiliary Line Abrading Causes Rope Guard Failure,https://www.bsee.gov/safety-alerts/bsee-safety-alert-454-auxiliary-line-abrading-causes-rope-guard-failure,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,DERIVED,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00065,VERIFIED
EVT-BSEE-0066,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 453 - Fires During Decommissioning Cause Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-453-fires-during-decommissioning-cause-injuries,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Hot work; Work authorization,GOLD,ML_ELIGIBLE,GRP-00066,VERIFIED
EVT-BSEE-0067,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 452 - Ineffective Stinger Hook Pin Installation - High potential for injury and Equipment Damage,https://www.bsee.gov/safety-alerts/bsee-safety-alert-452-ineffective-stinger-hook-pin-installation-high-potential-for,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00067,VERIFIED
EVT-BSEE-0068,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 451 - Body Mechanics Lifting Techniques and Repetitive Motion Lead to Strain Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-451-body-mechanics-lifting-techniques-and-repetitive-motion-lead-to,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00068,VERIFIED
EVT-BSEE-0069,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 450 - Unsafe Chemical Use and Disposal,https://www.bsee.gov/safety-alerts/bsee-safety-alert-450-unsafe-chemical-use-and-disposal,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00069,VERIFIED
EVT-BSEE-0070,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 449 - Temporary Equipment as a Potential Source of Ignition on Offshore Facilities,https://www.bsee.gov/safety-alerts/bsee-safety-alert-449-temporary-equipment-as-a-potential-source-of-ignition-on,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,DERIVED,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Hot work,GOLD,ML_ELIGIBLE,GRP-00070,VERIFIED
EVT-BSEE-0071,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 448 - Hazards Associated with Cranes on Idle Facilities Pose Safety and Environmental Risks,https://www.bsee.gov/safety-alerts/bsee-safety-alert-448-hazards-associated-with-cranes-on-idle-facilities-pose-safety,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,DERIVED,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting,GOLD,ML_ELIGIBLE,GRP-00071,VERIFIED
EVT-BSEE-0072,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 447 - Poor Preparation Prior to Hot Work Leads to Fires,https://www.bsee.gov/safety-alerts/bsee-safety-alert-447-poor-preparation-prior-to-hot-work-leads-to-fires,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Hot work; Work authorization; Working at height,GOLD,ML_ELIGIBLE,GRP-00072,VERIFIED
EVT-BSEE-0073,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 446 - Unsafe Working Practices Result in Crane Injury,https://www.bsee.gov/safety-alerts/bsee-safety-alert-446-unsafe-working-practices-result-in-crane-injury,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Line of fire; Safe mechanical lifting; Work authorization,GOLD,ML_ELIGIBLE,GRP-00073,VERIFIED
EVT-BSEE-0074,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 445 - Stored Energy in Slings Causes Multiple Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-445-stored-energy-in-slings-causes-multiple-injuries,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,DERIVED,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Line of fire; Safe mechanical lifting,GOLD,ML_ELIGIBLE,GRP-00074,VERIFIED
EVT-BSEE-0075,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 442 - Unsecured Pressurized Hoses Result in Hand Injuries 442,https://www.bsee.gov/safety-alerts/bsee-safety-alert-442-unsecured-pressurized-hoses-result-in-hand-injuries-442,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,Energy isolation; Work authorization,GOLD,ML_ELIGIBLE,GRP-00075,VERIFIED
EVT-BSEE-0076,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),"BSEE Safety Alert 441 - BSEE and USCG Identify Delayed T-Time Execution, Poor Operational Decisions, and Equipment Breakdowns as Contributors to a Drillship’s Unsuccessful Attempt to Avoid Hurricane Ida",https://www.bsee.gov/safety-alerts/bsee-safety-alert-441-bsee-and-uscg-identify-delayed-t-time-execution-poor-operational,,United States,US Gulf of Mexico / OCS,Drillship,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00076,VERIFIED
EVT-BSEE-0077,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 440 - Reducing incidents through increasing training and supervision of Short Service Employees,https://www.bsee.gov/safety-alerts/bsee-safety-alert-440-reducing-incidents-through-increasing-training-and-supervision,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,DERIVED,ELECTRICAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00077,VERIFIED
EVT-BSEE-0078,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 439 - Toppled Hydraulic Workover Unit Results in Fatality,https://www.bsee.gov/safety-alerts/bsee-safety-alert-439-toppled-hydraulic-workover-unit-results-in-fatality,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting,GOLD,ML_ELIGIBLE,GRP-00078,VERIFIED
EVT-BSEE-0079,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 438 - Barricades and Fall Protection Will Help Prevent Injuries Even Without Open Holes Visible,https://www.bsee.gov/safety-alerts/bsee-safety-alert-438-barricades-and-fall-protection-will-help-prevent-injuries-even,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,DERIVED,PRESSURE,HIGH_ENERGY_RELEASED,DEGRADED,Work authorization,GOLD,ML_ELIGIBLE,GRP-00079,VERIFIED
EVT-BSEE-0080,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 437 - Improper Fan and Other Equipment Used in Hazardous (Classified) Locations During Coiled Tubing Operations,https://www.bsee.gov/safety-alerts/bsee-safety-alert-437-improper-fan-and-other-equipment-used-in-hazardous-classified,,United States,US Gulf of Mexico / OCS,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Hot work,SILVER,ML_ELIGIBLE,GRP-00080,VERIFIED
EVT-BSEE-0081,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 436 - Arc Flash Injury During Generator Hookup,https://www.bsee.gov/safety-alerts/safety-alert-436-arc-flash-injury-during-generator-hookup,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Work authorization,GOLD,ML_ELIGIBLE,GRP-00081,VERIFIED
EVT-BSEE-0082,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 435 - Breakdowns in Communication and Preparation Lead to Failure of Synthetic Slings,https://www.bsee.gov/safety-alerts/bsee-safety-alert-435-breakdowns-in-communication-and-preparation-lead-to-failure-of,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,DERIVED,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting; Work authorization,GOLD,ML_ELIGIBLE,GRP-00082,VERIFIED
EVT-BSEE-0083,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 434 - Check your Cybersecurity Readiness,https://www.bsee.gov/safety-alerts/bsee-safety-alert-434-check-your-cybersecurity-readiness,,United States,US Gulf of Mexico / OCS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00083,VERIFIED
EVT-BSEE-0084,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 433 - Crane Anti-Two Block Weight Pulled into Boom Tip Causing Damages to Auxiliary Cable and Sheave,https://www.bsee.gov/safety-alerts/bsee-safety-alert-433-crane-anti-two-block-weight-pulled-into-boom-tip-causing-damages,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,DERIVED,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,Bypassing safety controls,GOLD,ML_ELIGIBLE,GRP-00084,VERIFIED
EVT-BSEE-0085,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 432 - BSEE Identifies Maintenance and Certification Issues of Rental Generators,https://www.bsee.gov/safety-alerts/bsee-safety-alert-432-bsee-identifies-maintenance-and-certification-issues-of-rental,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Work authorization,GOLD,ML_ELIGIBLE,GRP-00085,VERIFIED
EVT-BSEE-0086,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 431 - Galley and Living Quarter Fires,https://www.bsee.gov/safety-alerts/bsee-safety-alert-431-galley-and-living-quarter-fires,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Hot work,GOLD,ML_ELIGIBLE,GRP-00086,VERIFIED
EVT-BSEE-0087,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 430-Offshore Workers Exposed to Biological Hazards,https://www.bsee.gov/safety-alerts/bsee-safety-alert-430-offshore-workers-exposed-to-biological-hazards,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,DERIVED,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00087,VERIFIED
EVT-BSEE-0088,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 429 - Jacking Up Lift Boat During Crane Operations,https://www.bsee.gov/safety-alerts/bsee-safety-alert-429-jacking-up-lift-boat-during-crane-operations,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,DERIVED,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting; Work authorization,GOLD,ML_ELIGIBLE,GRP-00088,VERIFIED
EVT-BSEE-0089,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 428 - Flexible Intermediate Bulk Container - FIBC - Parted Straps Result in Near Misses,https://www.bsee.gov/safety-alerts/bsee-safety-alert-428-flexible-intermediate-bulk-container-fibc-parted-straps-result,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00089,VERIFIED
EVT-BSEE-0090,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 427 - Hazards When Replacing Grating,https://www.bsee.gov/safety-alerts/bsee-safety-alert-427-hazards-when-replacing-grating,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00090,VERIFIED
EVT-BSEE-0091,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 426 - BSEE Identifies Dropped Object Hazards during Risk Based Inspections,https://www.bsee.gov/safety-alerts/bsee-safety-alert-426-bsee-identifies-dropped-object-hazards-during-risk-based,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,DERIVED,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting,GOLD,ML_ELIGIBLE,GRP-00091,VERIFIED
EVT-BSEE-0092,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 425 - Drawworks Parking Brake Failure,https://www.bsee.gov/safety-alerts/bsee-safety-alert-425-drawworks-parking-brake-failure,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00092,VERIFIED
EVT-BSEE-0093,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 424 - Recent Uptick in Lifting Injuries due to Unrecognized Pinch Point Hazards,https://www.bsee.gov/safety-alerts/bsee-safety-alert-424-recent-uptick-in-lifting-injuries-due-to-unrecognized-pinch,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting,GOLD,ML_ELIGIBLE,GRP-00093,VERIFIED
EVT-BSEE-0094,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 423 - BSEE Inspector Nearly Falls Through Unsecure Grating,https://www.bsee.gov/safety-alerts/bsee-safety-alert-423-bsee-inspector-nearly-falls-through-unsecure-grating,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,DERIVED,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00094,VERIFIED
EVT-BSEE-0095,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 422 - Miscommunication of Load Weight Leads to a Lifting High Potential Lifting Near Miss,https://www.bsee.gov/safety-alerts/bsee-safety-alert-422-miscommunication-of-load-weight-leads-to-a-lifting-high,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting,GOLD,ML_ELIGIBLE,GRP-00095,VERIFIED
EVT-BSEE-0096,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 421 - Metal Obstructions Lead To Hand Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-421-metal-obstructions-lead-to-hand-injuries,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00096,VERIFIED
EVT-BSEE-0097,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 420 - Employee Injures Hand in Rotating Equipment,https://www.bsee.gov/safety-alerts/safety-alert-420-employee-injures-hand-in-rotating-equipment,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,Energy isolation; Work authorization,GOLD,ML_ELIGIBLE,GRP-00097,VERIFIED
EVT-BSEE-0098,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 419 - Failed Seal on Subsea Safety Valve Causes Leak,https://www.bsee.gov/safety-alerts/bsee-safety-alert-419-failed-seal-on-subsea-safety-valve-causes-leak,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,UNKNOWN,UNKNOWN,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,Energy isolation,SILVER,ML_ELIGIBLE,GRP-00098,VERIFIED
EVT-BSEE-0099,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 418 - Failure To Revise Job Safety Analysis Leads To Injury,https://www.bsee.gov/safety-alerts/bsee-safety-alert-418-failure-to-revise-job-safety-analysis-leads-to-injury,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting; Work authorization,GOLD,ML_ELIGIBLE,GRP-00099,VERIFIED
EVT-BSEE-0100,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 417 -  Inadquate operation of circuit breaker,https://www.bsee.gov/safety-alerts/bsee-safety-alert-417-inadquate-operation-of-circuit-breaker,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,EXPLICIT,ELECTRICAL,HIGH_ENERGY_RELEASED,UNKNOWN,Work authorization,GOLD,ML_ELIGIBLE,GRP-00100,VERIFIED
EVT-BSEE-0101,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Saftey Alert 416 - Investigation into Grating Failure Fatality Reveals Deficiencies 031121a,https://www.bsee.gov/safety-alerts/bsee-saftey-alert-416-investigation-into-grating-failure-fatality-reveals-deficiencies,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Hot work,GOLD,ML_ELIGIBLE,GRP-00101,VERIFIED
EVT-BSEE-0102,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 415 - Inadequate Preparations in Advance of Inclement Weather Results in Excessive Rig Damage and Risk to Personnel,https://www.bsee.gov/safety-alerts/bsee-safety-alert-415-inadequate-preparations-in-advance-of-inclement-weather-results,,United States,US Gulf of Mexico / OCS,Drillship,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00102,VERIFIED
EVT-BSEE-0103,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 414 - Ship Allisions Result in Severe Damage to Fixed Facilities,https://www.bsee.gov/safety-alerts/bsee-safety-alert-414-ship-allisions-result-in-severe-damage-to-fixed-facilities,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00103,VERIFIED
EVT-BSEE-0104,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 413 - Hazards Identified in Level I Surveys not Communicated to Affected Personnel,https://www.bsee.gov/safety-alerts/bsee-safety-alert-413-hazards-identified-in-level-i-surveys-not-communicated-to,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,DEGRADED,,SILVER,ML_ELIGIBLE,GRP-00104,VERIFIED
EVT-BSEE-0105,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 412 - Failure to Follow Procedures Results in Pollution Incidents,https://www.bsee.gov/safety-alerts/bsee-safety-alert-412-failure-to-follow-procedures-results-in-pollution-incidents,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,DERIVED,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00105,VERIFIED
EVT-BSEE-0106,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 411 - Electrical Fire Damages Equipment in Motor Control Center,https://www.bsee.gov/safety-alerts/bsee-safety-alert-411-electrical-fire-damages-equipment-in-motor-control-center,,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Energy isolation,GOLD,ML_ELIGIBLE,GRP-00106,VERIFIED
EVT-BSEE-0107,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 410 - Damaged Electric Cord Results in Arc,https://www.bsee.gov/safety-alerts/safety-alert-410-damaged-electric-cord-results-in-arc,,United States,US Gulf of Mexico / OCS,UNKNOWN,TRUE,DERIVED,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Hot work; Work authorization,GOLD,ML_ELIGIBLE,GRP-00107,VERIFIED
