event_id,rule_id,rule_name,v2_2_status,v2_2_1_status,evidence_status,evidence_text,evidence_start,evidence_end,offset_verified,evidence_source,grounding_type,semantic_conflict
EVT-BSEE-0066,IOGP-02,Confined space,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0066,IOGP-04,Energy isolation,EXPLICIT,DERIVED,DERIVED,isolation,2086,2095,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0066,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,hot work,176,184,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0066,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,work permit,2302,2313,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0066,IOGP-09,Working at height,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0067,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,gov Phone: (800) 200-4853 Figure 1 Figure 4 Figure 2 Figure 3 Commonly Found Ineffective Crane Stinger Hook Pin Installation: High potential for Injury and Equipment Damage A high-potential near-miss recently occurr,32,247,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0068,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0069,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,ignited,1510,1517,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0070,IOGP-03,Driving,NONE,DERIVED,DERIVED,driven,1154,1160,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0070,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,welding,381,388,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0070,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,risk assessment,3895,3910,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0071,IOGP-06,Line of fire,EXPLICIT,AMBIGUOUS,AMBIGUOUS,"ddition, diminished integrity of wire rope and synthetic slings exposed to weather elements have also been identified as dropped object hazards",871,1014,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0071,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,rds Associated with Cranes on Idle Facilities Pose Safety and Environmental Risks BSEE inspectors have observed multiple crane components in poor condition on idle facilities throughout the Gulf of Mexico,62,266,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0072,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,"gov Phone: (800) 200-4853 Poor Preparation Prior to Hot Work Leads to Fires Recently, several fires occurring during hot work have been reported to BSEE",32,184,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0072,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,work permit,3884,3895,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0072,IOGP-09,Working at height,EXPLICIT,SUPPORTED,SUPPORTED,Scaffolding,2813,2824,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0073,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0073,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,line of fire,2323,2335,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0073,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,"gov Phone: (800) 200-4853 Unsafe Working Practices Result in Crane Injury In May 2022, a lead mechanic suffered a severe leg injury while performing a boom tip changeout on an offshore pe",32,219,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0073,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,1606,1609,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0073,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,"ing connector pin, it unexpectedly ejected, causing the boom to drop and pinning the IP’s leg against a sledgehammer and grating (Figure 4), and fracturing the IP’s tibia",695,865,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0074,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0074,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,line of fire,2254,2266,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0074,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,"n March 2022, a loop in a sling moved while the crew was working to separate slings with the intent to hook them up to a crane",686,812,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0074,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,JSA,1729,1732,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0075,IOGP-04,Energy isolation,EXPLICIT,SUPPORTED,SUPPORTED,depressurize,3018,3030,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0075,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0075,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,rigging,1590,1597,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0075,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,1717,1720,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0076,IOGP-01,Bypassing safety controls,NONE,AMBIGUOUS,AMBIGUOUS,Bridging,3357,3365,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0076,IOGP-08,Work authorization,DERIVED,DERIVED,DERIVED,Stop Work,4859,4868,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0078,IOGP-02,Confined space,NONE,AMBIGUOUS,AMBIGUOUS,"Before(left) and After (right) Fatal Incident Recently, a hydraulic workover unit (HWU) toppled while being erected on a caisson located in 35-feet of water in the Gulf of Mexico, resulting in a contractor employee falling into the water",134,371,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0078,IOGP-03,Driving,NONE,AMBIGUOUS,AMBIGUOUS,drive,654,659,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0078,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,crane,1938,1943,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0078,IOGP-08,Work authorization,NONE,DERIVED,DERIVED,Job Safety Analysis,2494,2513,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0078,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,fall protection,830,845,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0079,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,2479,2482,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0079,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,"gov Phone: (800) 200-4853 Barricades and Fall Protection Will Help Prevent Injuries Even Without Open Holes Visible In the Calendar Year 2021, numerous grating incidents were re",32,209,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0080,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,ignition,2370,2378,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0081,IOGP-04,Energy isolation,DERIVED,DERIVED,DERIVED,isolated,2748,2756,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0081,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,1725,1728,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0082,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,"s in Communication and Preparation Lead to Failure of Synthetic Slings In May 2021, an incident occurred when a contract crane operator and two contract mechanics demobilized the facility’s gantry crane in preparation for the arrival of a platform",67,314,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0082,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,1783,1786,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0084,IOGP-01,Bypassing safety controls,EXPLICIT,SUPPORTED,SUPPORTED,e’s Anti-two Block (A2B) weight fall on top of the auxiliary line ball after the A2B system alarmed and was subsequently bypassed,265,394,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0084,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0084,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,gov Phone: (800) 200-4853 Crane Anti-Two Block Weight Pulled into Boom Tip Causing Damages to Auxiliary Cable and Sheave On Dec,32,159,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0084,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,"systems on cranes and other material-handling equipment are not intentionally bypassed or overridden without appropriate authorization, communication, and oversight",4529,4693,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0085,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,stallation and start-up of the rental generator before the equipment arrives on-site and during the Job Safety Analysis (JSA),3115,3240,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0086,IOGP-01,Bypassing safety controls,NONE,DERIVED,DERIVED,bridge,2560,2566,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0086,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,ignitor,867,874,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0088,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,"On 24 April 2021, while a lift boat (L/B) was performing plugging and abandonment work next to a fixed facility, the L/B crane operator notified the contract supervisor that the L/B needed to be raised because of rough seas",58,281,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0088,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,2255,2258,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0089,IOGP-03,Driving,DERIVED,DERIVED,DERIVED,forklift,796,804,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0089,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,owing: ·September 2021: An FIBC containing blasting operations material was lifted out of a cargo basket by the platform crane using its pre-manufactured straps,333,493,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0089,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,grating,745,752,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0090,IOGP-05,Hot work,DERIVED,AMBIGUOUS,AMBIGUOUS,welds,555,560,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0090,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,fall protection,1845,1860,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0091,IOGP-03,Driving,NONE,DERIVED,DERIVED,drives,438,444,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0091,IOGP-06,Line of fire,EXPLICIT,AMBIGUOUS,AMBIGUOUS,gov Phone: (800) 200-4853 BSEE Identifies Dropped Object Hazards During Risk-Based Inspections Crane lifting a bundle of drill pipe while BSEE engineer observes the activity,32,205,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0091,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,gov Phone: (800) 200-4853 BSEE Identifies Dropped Object Hazards During Risk-Based Inspections Crane lifting a bundle of drill pipe while BSEE engineer observes the activity,32,205,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0091,IOGP-08,Work authorization,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0091,IOGP-09,Working at height,EXPLICIT,DERIVED,DERIVED,ppear to have programs in place that identified and mitigated hazards associated with objects that have the potential to fall from height,833,970,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0092,IOGP-03,Driving,DERIVED,DERIVED,DERIVED,drive,712,717,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0093,IOGP-06,Line of fire,DERIVED,DERIVED,DERIVED,"gov August 12, 2021 Phone: (800) 200-4853 Recent Uptick in Lifting Injuries due to Unrecognized Pinch Point Hazards In the first half of Calendar Year 2021, numerous incidents reported to BSEE were classified as pinch points, re",53,281,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0093,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,crane,819,824,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0093,IOGP-08,Work authorization,NONE,AMBIGUOUS,AMBIGUOUS,", sea state and wind speed), and Stop Work Authority",2413,2465,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0093,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,grating,1489,1496,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0094,IOGP-09,Working at height,EXPLICIT,DERIVED,DERIVED,View of the loose grating from the well bay deck,0,48,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0095,IOGP-03,Driving,DERIVED,DERIVED,DERIVED,transport,1897,1906,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0095,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,gov Phone: (800) 200-4853 Miscommunication of Load Weight Leads to a High Potential Lifting Near Miss A crane offloading cargo struggled with the weight of a load being lifted from a supply vessel,107,303,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0096,IOGP-08,Work authorization,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0097,IOGP-04,Energy isolation,DERIVED,SUPPORTED,SUPPORTED,Lockout,1408,1415,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0097,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,1397,1400,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0098,IOGP-04,Energy isolation,EXPLICIT,SUPPORTED,SUPPORTED,"Subsea, Pollution An ROV was used to take samples of the discharge fluid and close the valve on the subsea tree, which isolated the leak",1408,1544,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0099,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,crane,922,927,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0099,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,349,352,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0100,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,1848,1851,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0101,IOGP-01,Bypassing safety controls,NONE,DERIVED,DERIVED,bridging,3115,3123,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0101,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,hot work,1804,1812,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0101,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0101,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,fall protection,4027,4042,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0102,IOGP-01,Bypassing safety controls,NONE,AMBIGUOUS,AMBIGUOUS,bridging,3872,3880,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0104,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,gure 1- Helideck structural support bracings in poor condition Figure 2- Collapsed helideck skirting Figure 3- Unsecured grating bracings in poor condition BSEE inspectors have observed severe corrosion and metal degradation across various facilitie,163,412,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0105,IOGP-04,Energy isolation,EXPLICIT,DERIVED,DERIVED,LOTO,2037,2041,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0106,IOGP-03,Driving,NONE,AMBIGUOUS,AMBIGUOUS,drives,1237,1243,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0106,IOGP-04,Energy isolation,EXPLICIT,SUPPORTED,SUPPORTED,Lockout,1041,1048,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0106,IOGP-07,Safe mechanical lifting,NONE,AMBIGUOUS,AMBIGUOUS,"h as variable frequency drives, motor starters, resistors, contactors, circuit breakers, fuses, disconnect switches, and overload relays",1213,1349,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0107,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,hot work,2331,2339,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0107,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,"he following:  Confirm proper separation of electrical energy sources, such as electrical cords and welding leads, from rigging, fall arrest equipment or any other identified equipment on a work site that could cause physical damage",2032,2265,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0107,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,Permit to Work,2859,2873,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0107,IOGP-09,Working at height,EXPLICIT,DERIVED,DERIVED,lanyard,561,568,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0108,IOGP-09,Working at height,NONE,AMBIGUOUS,AMBIGUOUS,Fall from,85,94,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0109,IOGP-09,Working at height,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0110,IOGP-01,Bypassing safety controls,EXPLICIT,SUPPORTED,SUPPORTED,bypassed,4100,4108,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0111,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,crane,3033,3038,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0111,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,ations 3 · Encourage personnel to stop work and evaluate hazards with all personnel involved in the job safety analysis (JSA) before considering activities outside the scope of work,3596,3777,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0111,IOGP-09,Working at height,NONE,AMBIGUOUS,AMBIGUOUS,ctor personnel are specifically familiarized to the area where they will work and are aware of any existing or potential open hole hazards that could be created,3155,3315,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0113,IOGP-03,Driving,NONE,AMBIGUOUS,AMBIGUOUS,drive,2247,2252,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0113,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,"ors on the Outer Continental Shelf (OCS), with approximately 22% of the total number of reported incidents classified as crane/or lifting incidents",252,399,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0113,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,ay not reflect the dynamics of reality for the workplace and should be improved beyond completing a Job Safety Analysis (JSA),2429,2554,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0114,IOGP-04,Energy isolation,EXPLICIT,AMBIGUOUS,AMBIGUOUS,"d by the operators and drew multiple conclusions and recommendations on pandemic mitigation barriers, screening methods, isolating personnel who may have contracted the disease, etc",353,534,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0115,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,"idents An increased number of gas release incidents have occurred in the Gulf of Mexico Region due to leaks from cracked welds, ring gaskets, flange gaskets, inlet nozzles, pipeline risers, suction headers, pressure safety valves (PSVs), and fuel",135,381,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0116,IOGP-01,Bypassing safety controls,NONE,AMBIGUOUS,AMBIGUOUS,bypass,2602,2608,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0116,IOGP-04,Energy isolation,EXPLICIT,AMBIGUOUS,AMBIGUOUS,LOTO,2582,2586,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0117,IOGP-08,Work authorization,NONE,DERIVED,DERIVED,Job Safety Analysis,1982,2001,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0118,IOGP-08,Work authorization,NONE,AMBIGUOUS,AMBIGUOUS,Job Safety Analysis,1964,1983,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0118,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,fall protection,1876,1891,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0119,IOGP-07,Safe mechanical lifting,DERIVED,DERIVED,DERIVED,winch,721,726,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0119,IOGP-08,Work authorization,DERIVED,DERIVED,DERIVED,) in the Job Safety Analysis when lowering and/or launching a lifeboat for testing or drills and contact the Coast Guard Eighth District Outer Contin,3410,3559,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0121,IOGP-01,Bypassing safety controls,NONE,AMBIGUOUS,AMBIGUOUS,"to OEM instructions (ground fault relays, fuses and circuit breakers) to protect power cable, motors and input rectifier bridge",2537,2664,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0121,IOGP-03,Driving,DERIVED,DERIVED,DERIVED,Drives,124,130,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0123,IOGP-04,Energy isolation,DERIVED,DERIVED,DERIVED,isolate,1603,1610,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0123,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,risk assessment,2413,2428,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0124,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0124,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,crane,786,791,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0124,IOGP-08,Work authorization,DERIVED,AMBIGUOUS,AMBIGUOUS,Job Safety Analysis,2386,2405,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0125,IOGP-06,Line of fire,EXPLICIT,DERIVED,DERIVED,"d, including when a contract operator slipped while using a swing rope and fell into the water, and when a deck hand was struck by a personnel basket and fell into the water",678,851,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0125,IOGP-08,Work authorization,NONE,AMBIGUOUS,AMBIGUOUS,stop work,1304,1313,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0126,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Crane,137,142,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0126,IOGP-08,Work authorization,NONE,DERIVED,DERIVED,Job Safety Analysis,1035,1054,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0128,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,113(2) to Hot Work Permits,3670,3696,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0128,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,941,944,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0128,IOGP-09,Working at height,EXPLICIT,DERIVED,DERIVED,Scaffolding,1033,1044,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0129,IOGP-02,Confined space,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-BSEE-0129,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,hot work,2080,2088,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-BSEE-0131,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,"in worn or defective mechanical components, which allows materials, such as hydraulic fluid, engine oil, and coolant, to ignite on a hot surface like an engine exhaust manifold/pipe or turbocharger casing",418,622,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-BSEE-0133,IOGP-03,Driving,NONE,DERIVED,DERIVED,electrical power associated · Skid-mounted equipment with no electrical connection to a facility’s power system · Engine-driven skid-mounted equipment (not including generators) with no electrical connection to a facility’s power system · Non-condu,2254,2502,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
