event_id,event_type,source_organization,source_tier,document_id,document_title,document_sha256,url,event_date,industry,activity,energy_type,energy_source,sif_potential,label_type,sif_evidence,barriers_count,iogp_rules_count,actual_consequence,potential_consequence,dataset_tier,overall_quality,duplicate_status
"EVT-BSEE-0041","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0041","BSEE Safety Alert 478 - Inadequately Maintained Electrical Connections and Compromised Wiring Integrity (6)","0fc2159b009745aa7a7ebc46d3890fa4c06307bcd0f6fb4045abe9777081b627","https://www.bsee.gov/safety-alerts/bsee-safety-alert-478-inadequately-maintained-electrical-connections-and-compromised","","Offshore Oil and Gas","Piping & Pressure Maintenance","THERMAL","fire","TRUE","DERIVED","Derived SIF: Uncontrolled thermal energy with compromised barrier and line-of-fire exposure","1","1","Lost time / serious personal injury sustained.","Major hydrocarbon fire or explosion resulting in multiple fatalities and facility loss.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0042","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0042","BSEE Safety Alert 477 - Hazards of Working in Confined Spaces","e4db82f973bc781c1fa82195d46bbfe9762795889f34011260955b5ea4c66ff7","https://www.bsee.gov/safety-alerts/bsee-safety-alert-477-hazards-of-working-in-confined-spaces","","Offshore Oil and Gas","Subsea & Diving Operations","PRESSURE","bar","FALSE","DERIVED","Controlled pressure energy event without acute SIF potential","1","2","Minor injury requiring first aid or medical attention.","Local hazard exposure with manageable outcome.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0043","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0043","BSEE Safety Alert 476 - EI 158 Fatality Failure to Use Safety","c3d75292bbd240fea867c17dd746d2bb130218077f7839d1f9e5a8fa6cd4d917","https://www.bsee.gov/safety-alerts/bsee-safety-alert-476-ei-158-fatality-failure-to-use-safety","","Offshore Oil and Gas","Drilling & Well Intervention","GRAVITATIONAL","grating","TRUE","DERIVED","Derived SIF: Uncontrolled gravitational energy with compromised barrier and line-of-fire exposure","2","1","Fatal injury occurred.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0044","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0044","BSEE Safety Alert 475 - Flash Fire from Oxygen Regulator Leads to Burn Injury","5511737dd3af821ea4ec32782562689c7a204e1155407950c6d02b02a2968d76","https://www.bsee.gov/safety-alerts/bsee-safety-alert-475-flash-fire-from-oxygen-regulator-leads-to-burn-injury","","Offshore Oil and Gas","Lifting & Rigging Operations","GRAVITATIONAL","rigging","TRUE","DERIVED","Derived SIF: Uncontrolled gravitational energy with compromised barrier and line-of-fire exposure","1","2","None reported / Equipment stoppage or minor disruption.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0045","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0045","BSEE Safety Alert 474 -Safely Approaching a Helicopter on Offshore Helidecks","2b457bccb5be19568f339037b1b7b82be1687b84df1c2aab5a78b3d3782b1664","https://www.bsee.gov/safety-alerts/bsee-safety-alert-474-safely-approaching-a-helicopter-on-offshore-helidecks","","Offshore Oil and Gas","Drilling & Well Intervention","THERMAL","fire","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","2","0","Fatal injury occurred.","Local hazard exposure with manageable outcome.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0046","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0046","BSEE Safety Alert 473 -Carbon Monoxide Exposure Risk in Offshore Environments","52e2138c80963a4e5707b7f3cfb8197ad45dd698291c866ca5f70445cf0e95a4","https://www.bsee.gov/safety-alerts/bsee-safety-alert-473-carbon-monoxide-exposure-risk-in-offshore-environments","","Offshore Oil and Gas","Drilling & Well Intervention","ELECTRICAL","generator","FALSE","DERIVED","Controlled electrical energy event without acute SIF potential","1","2","Fatal injury occurred.","Local hazard exposure with manageable outcome.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0047","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0047","Safety Alert 472 - Tote Tank Drain Nozzles Pose Leak Hazard","cf0832527de98fbb157b935f8026cba3afd920d6ce5b36d06d3cd0d2d0cfc4ef","https://www.bsee.gov/safety-alerts/safety-alert-472-tote-tank-drain-nozzles-pose-leak-hazard","","Offshore Oil and Gas","Lifting & Rigging Operations","GRAVITATIONAL","crane","TRUE","DERIVED","Derived SIF: Uncontrolled gravitational energy with compromised barrier and line-of-fire exposure","1","2","None reported / Equipment stoppage or minor disruption.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0048","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0048","Safety Alert 471 - Pipe Bond Failure on Firefighting System Investigated and Repaired","b72c558b34964a27483dee82f49598c331a06ae479f5101c6c7ec606b17bb6e8","https://www.bsee.gov/safety-alerts/safety-alert-471-pipe-bond-failure-on-firefighting-system-investigated-and-repaired","","Offshore Oil and Gas","Drilling & Well Intervention","PRESSURE","pressurized","FALSE","DERIVED","Controlled pressure energy event without acute SIF potential","1","1","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0049","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0049","BSEE Safety Alert 470 - Bypass of Emergency Shutdown in Rented Equipment Results in Additional Risk to Personnel and the Environment","6aa511971d5b04360e0052aa02cfcda4fa26fd2d80f04c2fd63d037c292c3d6d","https://www.bsee.gov/safety-alerts/bsee-safety-alert-470-bypass-of-emergency-shutdown-in-rented-equipment-results-in","","Offshore Oil and Gas","Subsea & Diving Operations","GRAVITATIONAL","dropped object","TRUE","DERIVED","Derived SIF: Uncontrolled gravitational energy with compromised barrier and line-of-fire exposure","1","2","None reported / Equipment stoppage or minor disruption.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0050","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0050","BSEE Safety Alert 469 - BSEE Identifies Medical Evacuation and Emergency Hazards During Risk-Based Inspections","9bafefd1b20bd498b50cdbe795feddd2d656eabce03a69bff9fc7f3bfb303bb6","https://www.bsee.gov/safety-alerts/bsee-safety-alert-469-bsee-identifies-medical-evacuation-and-emergency-hazards-during","","Offshore Oil and Gas","Drilling & Well Intervention","GRAVITATIONAL","hoist","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","1","0","Minor injury requiring first aid or medical attention.","Local hazard exposure with manageable outcome.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0051","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0051","BSEE Safety Alert 468 - Red Zone Hazards Pose Increased Risk to Personnel During Lifting Operations","72ac0ea76f09a0159a4f7cbe5aa82a93bb31e123621378beebf7d74700b57f21","https://www.bsee.gov/safety-alerts/bsee-safety-alert-468-red-zone-hazards-pose-increased-risk-to-personnel-during","","Offshore Oil and Gas","Lifting & Rigging Operations","GRAVITATIONAL","crane","TRUE","DERIVED","Derived SIF: Uncontrolled gravitational energy with compromised barrier and line-of-fire exposure","3","2","Fatal injury occurred.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0052","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0052","BSEE Safety Alert 467 - Heat Advisory - Heat Related Illnesses Occurring Offshore","052df7857ebd2a46ddf2dd62b5585a26938e2c605da92d932f3ed7acf5bbbc2d","https://www.bsee.gov/safety-alerts/bsee-safety-alert-467-heat-advisory-heat-related-illnesses-occurring-offshore","","Offshore Oil and Gas","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","1","1","Fatal injury occurred.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0053","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0053","BSEE Safety Alert  466 - Lack of Uninterruptible Power Supply","918f84da31f9d918c8e35b2083b38950515dd98e6df39b6909008965b09a9348","https://www.bsee.gov/safety-alerts/bsee-safety-alert-466-lack-of-uninterruptible-power-supply","","Offshore Oil and Gas","Subsea & Diving Operations","THERMAL","fire","TRUE","DERIVED","Derived SIF: Uncontrolled thermal energy with compromised barrier and line-of-fire exposure","1","1","None reported / Equipment stoppage or minor disruption.","Major hydrocarbon fire or explosion resulting in multiple fatalities and facility loss.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0054","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0054","BSEE Safety Alert 465 - Improper Use High Pressure Hoses Leads to Injuries","96569b8800f73ef069b0222dec77aec5b22f60feb719b0235b5bc19a2dba4112","https://www.bsee.gov/safety-alerts/bsee-safety-alert-465-improper-use-high-pressure-hoses-leads-to-injuries","","Offshore Oil and Gas","Piping & Pressure Maintenance","PRESSURE","pressurized","TRUE","DERIVED","Derived SIF: Uncontrolled pressure energy with compromised barrier and line-of-fire exposure","2","1","Minor injury requiring first aid or medical attention.","Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0055","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0055","BSEE Safety Alert 464 - Unexpected H2S Detection at Offshore Facilities","8115dd5bb064964164cf0b58562cc37bf17809ded7a95e270ba7cf9afa576e0f","https://www.bsee.gov/safety-alerts/bsee-safety-alert-464-unexpected-h2s-detection-at-offshore-facilities","","Offshore Oil and Gas","Drilling & Well Intervention","PRESSURE","bar","TRUE","DERIVED","Derived SIF: Uncontrolled pressure energy with compromised barrier and line-of-fire exposure","2","2","None reported / Equipment stoppage or minor disruption.","Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0056","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0056","BSEE Safety Alert 463 - Adaptation and Modification of Tool Results in Injury","9de58a24f73ccb8a9ddae1a9169399c80e9d24fecc4ce591ca1994695e29b8f3","https://www.bsee.gov/safety-alerts/bsee-safety-alert-463-adaptation-and-modification-of-tool-results-in-injury","","Offshore Oil and Gas","Piping & Pressure Maintenance","PRESSURE","hydraulic","FALSE","DERIVED","Controlled pressure energy event without acute SIF potential","1","1","Minor injury requiring first aid or medical attention.","Local hazard exposure with manageable outcome.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0057","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0057","BSEE Safety Alert 462 - Process Explosion Causes Medical Evacuation","3449d1d825a29e2cacb4bd333671c9b73a8a4ac8015906d4fc64dec06a07f1ce","https://www.bsee.gov/safety-alerts/bsee-safety-alert-462-process-explosion-causes-medical-evacuation","","Offshore Oil and Gas","Piping & Pressure Maintenance","GRAVITATIONAL","scaffold","TRUE","EXPLICIT","d per  the hazardous area classification drawings. BSEE inspected the too","1","2","None reported / Equipment stoppage or minor disruption.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0058","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0058","BSEE Safety Alert 461 - Recent Tagline Entanglements Result in Several high Potential Near Misses","8d95df3913740693381132dabfe311c6b87c0b479dcb80b33c0c34e09f5d3775","https://www.bsee.gov/safety-alerts/bsee-safety-alert-461-recent-tagline-entanglements-result-in-several-high-potential","","Offshore Oil and Gas","Lifting & Rigging Operations","GRAVITATIONAL","crane","TRUE","EXPLICIT","tanglements Result in Several high Potential Near Misses     SAFETY ALERT  Contact:","2","3","No injuries occurred (Near Miss / Potential Consequence only).","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0059","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0059","BSEE Safety Alert 460 - Overhaul Ball Crashes to Deck Resulting in High Potential Near-Miss Fatality","bb3436a44dc9ed746c7ff19dbe16afaf375c47f4d361701b29826bad5f8d7cea","https://www.bsee.gov/safety-alerts/bsee-safety-alert-460-overhaul-ball-crashes-to-deck-resulting-in-high-potential-near","","Offshore Oil and Gas","Lifting & Rigging Operations","GRAVITATIONAL","crane","TRUE","EXPLICIT","Crashes to Deck Resulting in High Potential Near-Miss Fatality     SAFETY ALERT  Co","2","3","Fatal injury occurred.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0060","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0060","BSEE Safety Alert 459 - Khamsin Drillship Fatality (update)","1baea028c8ace257d2146319a37aea137df8c3f771beb541925283de5824fc92","https://www.bsee.gov/safety-alerts/bsee-safety-alert-459-khamsin-drillship-fatality-update","","Offshore Oil and Gas","Lifting & Rigging Operations","PRESSURE","hydraulic","TRUE","DERIVED","Derived SIF: Uncontrolled pressure energy with compromised barrier and line-of-fire exposure","1","1","Fatal injury occurred.","Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0061","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0061","BSEE Safety Alert 458 - Investigation of Subsea Leak Identifies the Use of Materials Susceptible to Hydrogen Embrittlement (update)","d818388cf26bb58853dd53aba56674e3360b707bcaa7f7edf20e5343ec00829f","https://www.bsee.gov/safety-alerts/bsee-safety-alert-458-investigation-of-subsea-leak-identifies-the-use-of-materials","","Offshore Oil and Gas","Drilling & Well Intervention","PRESSURE","bar","TRUE","DERIVED","Derived SIF: Uncontrolled pressure energy with compromised barrier and line-of-fire exposure","1","0","Lost time / serious personal injury sustained.","Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0062","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0062","BSEE Safety Alert 457 -Broken Breaker Bar Injury with Medical Evaluation Guidance","4b865db8ca53180491e032538946267d3ce69f5527dc62c6737c93ca61c6a3b4","https://www.bsee.gov/safety-alerts/bsee-safety-alert-457-broken-breaker-bar-injury-with-medical-evaluation-guidance","","Offshore Oil and Gas","Lifting & Rigging Operations","GRAVITATIONAL","lifting","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","1","1","Lost time / serious personal injury sustained.","Local hazard exposure with manageable outcome.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0063","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0063","BSEE Safety Alert 456 - Extreme Caution Advised During Swing Rope Transfers","6ebcbd9c875b18efd07bf4b39176102508af527a2b3f4771e53c348202bb5473","https://www.bsee.gov/safety-alerts/bsee-safety-alert-456-extreme-caution-advised-during-swing-rope-transfers","","Offshore Oil and Gas","Lifting & Rigging Operations","GRAVITATIONAL","crane","TRUE","DERIVED","Derived SIF: Uncontrolled gravitational energy with compromised barrier and line-of-fire exposure","1","2","Lost time / serious personal injury sustained.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","GOLD","HIGH","UNIQUE"
"EVT-BSEE-0064","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0064","BSEE Safety Alert 455 - Person Injured when Safety Mechanisms Failed","5cdc356a9a177b48ce98863763839af64cdd5f8177cd946a4496350050695dd4","https://www.bsee.gov/safety-alerts/bsee-safety-alert-455-person-injured-when-safety-mechanisms-failed","","Offshore Oil and Gas","Lifting & Rigging Operations","GRAVITATIONAL","crane","TRUE","DERIVED","Derived SIF: Uncontrolled gravitational energy with compromised barrier and line-of-fire exposure","2","1","Minor injury requiring first aid or medical attention.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","GOLD","HIGH","UNIQUE"
