event_id,event_type,source_org,source_id,document_title,url,country,region,facility,activity,energy_type,energy_status,exposure_present,exposure_type,barrier_count,actual_consequence,potential_consequence,sif_potential,sif_label_type,dataset_tier,provenance_status,duplicate_status,duplicate_group_id
EVT-BSEE-0047,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0047,Safety Alert 472 - Tote Tank Drain Nozzles Pose Leak Hazard,https://www.bsee.gov/safety-alerts/safety-alert-472-tote-tank-drain-nozzles-pose-leak-hazard,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,KINETIC,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00047
EVT-BSEE-0048,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0048,Safety Alert 471 - Pipe Bond Failure on Firefighting System Investigated and Repaired,https://www.bsee.gov/safety-alerts/safety-alert-471-pipe-bond-failure-on-firefighting-system-investigated-and-repaired,United States,US Gulf of Mexico / OCS,UNKNOWN,Drilling & Well Intervention,PRESSURE,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00048
EVT-BSEE-0049,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0049,BSEE Safety Alert 470 - Bypass of Emergency Shutdown in Rented Equipment Results in Additional Risk to Personnel and the Environment,https://www.bsee.gov/safety-alerts/bsee-safety-alert-470-bypass-of-emergency-shutdown-in-rented-equipment-results-in,United States,US Gulf of Mexico / OCS,UNKNOWN,Subsea & Diving Operations,GRAVITATIONAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00049
EVT-BSEE-0050,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0050,BSEE Safety Alert 469 - BSEE Identifies Medical Evacuation and Emergency Hazards During Risk-Based Inspections,https://www.bsee.gov/safety-alerts/bsee-safety-alert-469-bsee-identifies-medical-evacuation-and-emergency-hazards-during,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Drilling & Well Intervention,UNKNOWN,UNKNOWN,False,,0,Minor injury requiring first aid or medical attention.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00050
EVT-BSEE-0051,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0051,BSEE Safety Alert 468 - Red Zone Hazards Pose Increased Risk to Personnel During Lifting Operations,https://www.bsee.gov/safety-alerts/bsee-safety-alert-468-red-zone-hazards-pose-increased-risk-to-personnel-during,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,THERMAL,DERIVED,True,LINE_OF_FIRE,1,Fatal injury occurred.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00051
EVT-BSEE-0052,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0052,BSEE Safety Alert 467 - Heat Advisory - Heat Related Illnesses Occurring Offshore,https://www.bsee.gov/safety-alerts/bsee-safety-alert-467-heat-advisory-heat-related-illnesses-occurring-offshore,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Subsea & Diving Operations,PRESSURE,DERIVED,True,DIRECT_PHYSICAL_CONTACT,1,Fatal injury occurred.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00052
EVT-BSEE-0053,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0053,BSEE Safety Alert  466 - Lack of Uninterruptible Power Supply,https://www.bsee.gov/safety-alerts/bsee-safety-alert-466-lack-of-uninterruptible-power-supply,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Subsea & Diving Operations,PRESSURE,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Major hydrocarbon fire or explosion resulting in multiple fatalities and facility loss.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00053
EVT-BSEE-0054,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0054,BSEE Safety Alert 465 - Improper Use High Pressure Hoses Leads to Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-465-improper-use-high-pressure-hoses-leads-to-injuries,United States,US Gulf of Mexico / OCS,UNKNOWN,Piping & Pressure Maintenance,PRESSURE,DERIVED,False,,1,Minor injury requiring first aid or medical attention.,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00054
EVT-BSEE-0055,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0055,BSEE Safety Alert 464 - Unexpected H2S Detection at Offshore Facilities,https://www.bsee.gov/safety-alerts/bsee-safety-alert-464-unexpected-h2s-detection-at-offshore-facilities,United States,US Gulf of Mexico / OCS,UNKNOWN,Drilling & Well Intervention,GRAVITATIONAL,DERIVED,False,,2,None reported / Equipment stoppage or minor disruption.,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00055
EVT-BSEE-0056,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0056,BSEE Safety Alert 463 - Adaptation and Modification of Tool Results in Injury,https://www.bsee.gov/safety-alerts/bsee-safety-alert-463-adaptation-and-modification-of-tool-results-in-injury,United States,US Gulf of Mexico / OCS,UNKNOWN,Piping & Pressure Maintenance,PRESSURE,DERIVED,True,DIRECT_PHYSICAL_CONTACT,1,Minor injury requiring first aid or medical attention.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00056
EVT-BSEE-0057,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0057,BSEE Safety Alert 462 - Process Explosion Causes Medical Evacuation,https://www.bsee.gov/safety-alerts/bsee-safety-alert-462-process-explosion-causes-medical-evacuation,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Piping & Pressure Maintenance,GRAVITATIONAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,1,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00057
EVT-BSEE-0058,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0058,BSEE Safety Alert 461 - Recent Tagline Entanglements Result in Several high Potential Near Misses,https://www.bsee.gov/safety-alerts/bsee-safety-alert-461-recent-tagline-entanglements-result-in-several-high-potential,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Lifting & Rigging Operations,GRAVITATIONAL,DERIVED,True,LINE_OF_FIRE,2,No injuries occurred (Near Miss / Potential Consequence only).,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,EXPLICIT,GOLD,HYBRID_VERIFIED,UNIQUE,GRP-00058
EVT-BSEE-0059,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0059,BSEE Safety Alert 460 - Overhaul Ball Crashes to Deck Resulting in High Potential Near-Miss Fatality,https://www.bsee.gov/safety-alerts/bsee-safety-alert-460-overhaul-ball-crashes-to-deck-resulting-in-high-potential-near,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Lifting & Rigging Operations,PRESSURE,DERIVED,True,LINE_OF_FIRE,2,Fatal injury occurred.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,EXPLICIT,GOLD,HYBRID_VERIFIED,UNIQUE,GRP-00059
EVT-BSEE-0060,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0060,BSEE Safety Alert 459 - Khamsin Drillship Fatality (update),https://www.bsee.gov/safety-alerts/bsee-safety-alert-459-khamsin-drillship-fatality-update,United States,US Gulf of Mexico / OCS,Drillship,Lifting & Rigging Operations,PRESSURE,DERIVED,True,LINE_OF_FIRE,1,Fatal injury occurred.,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",TRUE,EXPLICIT,GOLD,HYBRID_VERIFIED,UNIQUE,GRP-00060
EVT-BSEE-0061,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0061,BSEE Safety Alert 458 - Investigation of Subsea Leak Identifies the Use of Materials Susceptible to Hydrogen Embrittlement (update),https://www.bsee.gov/safety-alerts/bsee-safety-alert-458-investigation-of-subsea-leak-identifies-the-use-of-materials,United States,US Gulf of Mexico / OCS,UNKNOWN,Drilling & Well Intervention,PRESSURE,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,Lost time / serious personal injury sustained.,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00061
EVT-BSEE-0062,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0062,BSEE Safety Alert 457 -Broken Breaker Bar Injury with Medical Evaluation Guidance,https://www.bsee.gov/safety-alerts/bsee-safety-alert-457-broken-breaker-bar-injury-with-medical-evaluation-guidance,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,PRESSURE,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,Lost time / serious personal injury sustained.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00062
EVT-BSEE-0063,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0063,BSEE Safety Alert 456 - Extreme Caution Advised During Swing Rope Transfers,https://www.bsee.gov/safety-alerts/bsee-safety-alert-456-extreme-caution-advised-during-swing-rope-transfers,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,1,Lost time / serious personal injury sustained.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00063
EVT-BSEE-0064,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0064,BSEE Safety Alert 455 - Person Injured when Safety Mechanisms Failed,https://www.bsee.gov/safety-alerts/bsee-safety-alert-455-person-injured-when-safety-mechanisms-failed,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Lifting & Rigging Operations,PRESSURE,DERIVED,True,DIRECT_PHYSICAL_CONTACT,1,Minor injury requiring first aid or medical attention.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00064
EVT-BSEE-0065,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0065,BSEE Safety Alert 454 - Auxiliary Line Abrading Causes Rope Guard Failure,https://www.bsee.gov/safety-alerts/bsee-safety-alert-454-auxiliary-line-abrading-causes-rope-guard-failure,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,GRAVITATIONAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00065
EVT-BSEE-0066,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0066,BSEE Safety Alert 453 - Fires During Decommissioning Cause Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-453-fires-during-decommissioning-cause-injuries,United States,US Gulf of Mexico / OCS,UNKNOWN,Piping & Pressure Maintenance,PRESSURE,DERIVED,True,DIRECT_PHYSICAL_CONTACT,2,Minor injury requiring first aid or medical attention.,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00066
EVT-BSEE-0067,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0067,BSEE Safety Alert 452 - Ineffective Stinger Hook Pin Installation - High potential for injury and Equipment Damage,https://www.bsee.gov/safety-alerts/bsee-safety-alert-452-ineffective-stinger-hook-pin-installation-high-potential-for,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,No injuries occurred (Near Miss / Potential Consequence only).,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,EXPLICIT,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00067
EVT-BSEE-0068,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0068,BSEE Safety Alert 451 - Body Mechanics Lifting Techniques and Repetitive Motion Lead to Strain Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-451-body-mechanics-lifting-techniques-and-repetitive-motion-lead-to,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,PRESSURE,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,Fatal injury occurred.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00068
EVT-BSEE-0069,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0069,BSEE Safety Alert 450 - Unsafe Chemical Use and Disposal,https://www.bsee.gov/safety-alerts/bsee-safety-alert-450-unsafe-chemical-use-and-disposal,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Subsea & Diving Operations,THERMAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,Minor injury requiring first aid or medical attention.,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00069
EVT-BSEE-0070,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0070,BSEE Safety Alert 449 - Temporary Equipment as a Potential Source of Ignition on Offshore Facilities,https://www.bsee.gov/safety-alerts/bsee-safety-alert-449-temporary-equipment-as-a-potential-source-of-ignition-on,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Drilling & Well Intervention,THERMAL,DERIVED,False,,2,None reported / Equipment stoppage or minor disruption.,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00070
EVT-BSEE-0071,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0071,BSEE Safety Alert 448 - Hazards Associated with Cranes on Idle Facilities Pose Safety and Environmental Risks,https://www.bsee.gov/safety-alerts/bsee-safety-alert-448-hazards-associated-with-cranes-on-idle-facilities-pose-safety,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Lifting & Rigging Operations,GRAVITATIONAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00071
EVT-BSEE-0072,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0072,BSEE Safety Alert 447 - Poor Preparation Prior to Hot Work Leads to Fires,https://www.bsee.gov/safety-alerts/bsee-safety-alert-447-poor-preparation-prior-to-hot-work-leads-to-fires,United States,US Gulf of Mexico / OCS,UNKNOWN,Drilling & Well Intervention,GRAVITATIONAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,2,Minor injury requiring first aid or medical attention.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00072
EVT-BSEE-0073,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0073,BSEE Safety Alert 446 - Unsafe Working Practices Result in Crane Injury,https://www.bsee.gov/safety-alerts/bsee-safety-alert-446-unsafe-working-practices-result-in-crane-injury,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,THERMAL,DERIVED,True,LINE_OF_FIRE,2,Lost time / serious personal injury sustained.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00073
EVT-BSEE-0074,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0074,BSEE Safety Alert 445 - Stored Energy in Slings Causes Multiple Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-445-stored-energy-in-slings-causes-multiple-injuries,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,THERMAL,DERIVED,True,LINE_OF_FIRE,1,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00074
EVT-BSEE-0075,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0075,BSEE Safety Alert 442 - Unsecured Pressurized Hoses Result in Hand Injuries 442,https://www.bsee.gov/safety-alerts/bsee-safety-alert-442-unsecured-pressurized-hoses-result-in-hand-injuries-442,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,PRESSURE,DERIVED,True,LINE_OF_FIRE,2,Minor injury requiring first aid or medical attention.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00075
EVT-BSEE-0076,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0076,"BSEE Safety Alert 441 - BSEE and USCG Identify Delayed T-Time Execution, Poor Operational Decisions, and Equipment Breakdowns as Contributors to a Drillship’s Unsuccessful Attempt to Avoid Hurricane Ida",https://www.bsee.gov/safety-alerts/bsee-safety-alert-441-bsee-and-uscg-identify-delayed-t-time-execution-poor-operational,United States,US Gulf of Mexico / OCS,Drillship,Drilling & Well Intervention,UNKNOWN,UNKNOWN,False,,0,Minor injury requiring first aid or medical attention.,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00076
EVT-BSEE-0077,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0077,BSEE Safety Alert 440 - Reducing incidents through increasing training and supervision of Short Service Employees,https://www.bsee.gov/safety-alerts/bsee-safety-alert-440-reducing-incidents-through-increasing-training-and-supervision,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Drilling & Well Intervention,GRAVITATIONAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Severe or fatal trauma resulting from uncontrolled energetic release.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00077
EVT-BSEE-0078,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0078,BSEE Safety Alert 439 - Toppled Hydraulic Workover Unit Results in Fatality,https://www.bsee.gov/safety-alerts/bsee-safety-alert-439-toppled-hydraulic-workover-unit-results-in-fatality,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Lifting & Rigging Operations,PRESSURE,DERIVED,True,DIRECT_PHYSICAL_CONTACT,2,Fatal injury occurred.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,EXPLICIT,GOLD,HYBRID_VERIFIED,UNIQUE,GRP-00078
